TRAMO_ID,ANYO,PROVINCIA,VIA_NORM,TIPO_VIA,PK_INICIO,PK_FIN,LONGITUD,IMD_TOTAL,IMD_LIG,IMD_PES,VEH_KM,N_ACC,HUBO_ACCIDENTE,TASA_100M
32203,2023,Huesca,A-22,Autovía,19.173,21.3,2.127,10906.0,8938.0,1968.0,8466927.6,0,0,0.0
32204,2023,Huesca,A-22,Autovía,21.3,26.8,5.5,10906.0,8938.0,1968.0,21893795.0,1,1,4.567504
32205,2023,Huesca,A-22,Autovía,26.8,32.9,6.1,8967.0,7414.0,1553.0,19965025.5,1,1,5.008759
32206,2023,Huesca,A-22,Autovía,32.9,39.5,6.6,14143.0,12111.0,2032.0,34070487.0,0,0,0.0
32207,2023,Huesca,A-22,Autovía,39.5,43.7,4.2,9590.0,7753.0,1837.0,14701470.0,0,0,0.0
32208,2023,Huesca,A-22,Autovía,43.7,47.8,4.1,9590.0,7753.0,1837.0,14351435.0,0,0,0.0
32209,2023,Huesca,A-22,Autovía,47.8,51.2,3.4,9590.0,7753.0,1837.0,11901190.0,2,1,16.805042
32210,2023,Huesca,A-22,Autovía,51.2,57.0,5.8,5894.0,4719.0,1175.0,12477598.0,1,1,8.014363
32211,2023,Huesca,A-22,Autovía,57.0,62.2,5.2,5724.0,4648.0,1076.0,10864152.0,0,0,0.0
32212,2023,Huesca,A-22,Autovía,62.2,73.0,10.8,9579.0,8282.0,1297.0,37760418.0,1,1,2.648276
32213,2023,Huesca,A-22,Autovía,73.0,77.0,4.0,10038.0,8676.0,1362.0,14655480.0,0,0,0.0
32214,2023,Huesca,A-22,Autovía,77.0,81.4,4.4,9628.0,8224.0,1404.0,15462568.0,1,1,6.467231
32215,2023,Huesca,A-22,Autovía,81.4,88.8,7.4,9628.0,8224.0,1404.0,26005228.0,0,0,0.0
32216,2023,Huesca,A-22,Autovía,88.8,93.6,4.8,10038.0,8676.0,1362.0,17586576.0,0,0,0.0
32217,2023,Huesca,A-22,Autovía,93.6,94.267,0.667,10038.0,8676.0,1362.0,2443801.3,0,0,0.0
32218,2023,Lleida,A-22R1,Carretera convencional,0.0,0.73,0.73,4692.0,4592.0,100.0,1250183.4,0,0,0.0
32219,2023,Lleida,A-22R2,Carretera convencional,0.0,0.825,0.825,2445.0,2393.0,52.0,736250.6,0,0,0.0
32220,2023,Valencia,A-23,Autovía,0.2,1.6,1.4,23104.0,19637.0,3467.0,11806144.0,3,1,25.410498
32221,2023,Valencia,A-23,Autovía,1.6,2.6,1.0,23104.0,19637.0,3467.0,8432960.0,0,0,0.0
32222,2023,Valencia,A-23,Autovía,2.6,7.3,4.7,28960.0,25160.0,3800.0,49680880.0,2,1,4.025694
32223,2023,Valencia,A-23,Autovía,7.3,13.9,6.6,24247.0,20677.0,3570.0,58411023.0,1,1,1.712006
32224,2023,Valencia,A-23,Autovía,13.9,16.95,3.05,21410.0,19208.0,2202.0,23834682.5,2,1,8.391133
32225,2023,Castellón,A-23,Autovía,16.95,18.2,1.25,21651.0,18228.0,3423.0,9878268.8,1,1,10.123231
32226,2023,Castellón,A-23,Autovía,18.2,21.4,3.2,27033.0,22941.0,4092.0,31574544.0,0,0,0.0
32227,2023,Castellón,A-23,Autovía,21.4,27.2,5.8,28627.0,24364.0,4263.0,60603359.0,0,0,0.0
32228,2023,Castellón,A-23,Autovía,27.2,30.6,3.4,28627.0,24364.0,4263.0,35526107.0,1,1,2.814831
32229,2023,Castellón,A-23,Autovía,30.6,32.8,2.2,19689.0,15765.0,3924.0,15810267.0,1,1,6.325004
32230,2023,Castellón,A-23,Autovía,32.8,36.8,4.0,19689.0,15765.0,3924.0,28745940.0,1,1,3.478752
32231,2023,Castellón,A-23,Autovía,36.8,41.2,4.4,15435.0,11628.0,3807.0,24788610.0,0,0,0.0
32232,2023,Castellón,A-23,Autovía,41.2,46.6,5.4,15435.0,11628.0,3807.0,30422385.0,0,0,0.0
32233,2023,Castellón,A-23,Autovía,46.6,57.3,10.7,14302.0,10583.0,3719.0,55856461.0,3,1,5.37091
32234,2023,Castellón,A-23,Autovía,57.3,62.48,5.18,14302.0,10583.0,3719.0,27040791.4,0,0,0.0
32235,2023,Teruel,A-23,Autovía,62.48,62.7,0.22,13226.0,9496.0,3730.0,1062047.8,0,0,0.0
32236,2023,Teruel,A-23,Autovía,62.7,70.1,7.4,13226.0,9496.0,3730.0,35723426.0,0,0,0.0
32237,2023,Teruel,A-23,Autovía,70.1,71.5,1.4,13226.0,9496.0,3730.0,6758486.0,0,0,0.0
32238,2023,Teruel,A-23,Autovía,71.5,75.1,3.6,13226.0,9496.0,3730.0,17378964.0,0,0,0.0
32239,2023,Teruel,A-23,Autovía,75.1,77.4,2.3,13226.0,9496.0,3730.0,11103227.0,0,0,0.0
32240,2023,Teruel,A-23,Autovía,77.4,89.3,11.9,12903.0,9375.0,3528.0,56044180.5,1,1,1.784307
32241,2023,Teruel,A-23,Autovía,89.3,92.2,2.9,13038.0,9276.0,3762.0,13800723.0,1,1,7.245997
32242,2023,Teruel,A-23,Autovía,92.2,100.0,7.8,13038.0,9276.0,3762.0,37119186.0,1,1,2.694025
32243,2023,Teruel,A-23,Autovía,100.0,104.8,4.8,13069.0,9456.0,3613.0,22896888.0,2,1,8.734811
32244,2023,Teruel,A-23,Autovía,104.8,115.2,10.4,13069.0,9456.0,3613.0,49609924.0,1,1,2.015726
32245,2023,Teruel,A-23,Autovía,115.2,116.8,1.6,13069.0,9456.0,3613.0,7632296.0,0,0,0.0
32246,2023,Teruel,A-23,Autovía,116.8,131.2,14.4,12146.0,8714.0,3432.0,63839376.0,2,1,3.132863
32247,2023,Teruel,A-23,Autovía,131.2,136.7,5.5,12146.0,8714.0,3432.0,24383095.0,0,0,0.0
32248,2023,Teruel,A-23,Autovía,136.7,144.0,7.3,12146.0,8714.0,3432.0,32363017.0,1,1,3.089947
32249,2023,Teruel,A-23,Autovía,144.0,150.5,6.5,12146.0,8714.0,3432.0,28816385.0,1,1,3.470248
32250,2023,Teruel,A-23,Autovía,150.5,159.8,9.3,12146.0,8714.0,3432.0,41229597.0,0,0,0.0
32251,2023,Teruel,A-23,Autovía,159.8,165.2,5.4,12146.0,8714.0,3432.0,23939766.0,1,1,4.17715
32252,2023,Teruel,A-23,Autovía,165.2,175.8,10.6,10913.0,7741.0,3172.0,42222397.0,1,1,2.368411
32253,2023,Teruel,A-23,Autovía,175.8,185.2,9.4,10346.0,7289.0,3057.0,35497126.0,1,1,2.817129
32254,2023,Teruel,A-23,Autovía,185.2,201.6,16.4,9762.0,6623.0,3139.0,58435332.0,3,1,5.13388
32255,2023,Teruel,A-23,Autovía,201.6,202.6,1.0,9130.0,6333.0,2797.0,3332450.0,0,0,0.0
32256,2023,Zaragoza,A-23,Autovía,202.6,206.0,3.4,11145.0,8013.0,3132.0,13830945.0,2,1,14.460328
32257,2023,Zaragoza,A-23,Autovía,206.0,209.2,3.2,11145.0,8013.0,3132.0,13017360.0,0,0,0.0
32258,2023,Zaragoza,A-23,Autovía,209.2,215.0,5.8,11120.0,7865.0,3255.0,23541040.0,0,0,0.0
32259,2023,Zaragoza,A-23,Autovía,215.0,231.7,16.7,10192.0,6654.0,3538.0,62125336.0,5,1,8.048246
32260,2023,Zaragoza,A-23,Autovía,231.7,240.4,8.7,9039.0,6543.0,2496.0,28703344.5,0,0,0.0
32261,2023,Zaragoza,A-23,Autovía,240.4,245.2,4.8,12487.0,9606.0,2881.0,21877224.0,1,1,4.570964
32262,2023,Zaragoza,A-23,Autovía,245.2,254.6,9.4,12487.0,9606.0,2881.0,42842897.0,2,1,4.668218
32263,2023,Zaragoza,A-23,Autovía,254.6,262.2,7.6,15931.0,13071.0,2860.0,44192594.0,0,0,0.0
32264,2023,Zaragoza,A-23,Autovía,262.2,268.5,6.3,23139.0,19825.0,3314.0,53208130.5,1,1,1.879412
32265,2023,Zaragoza,A-23,Autovía,268.5,274.0,5.5,23139.0,19825.0,3314.0,46451542.5,2,1,4.305562
32266,2023,Zaragoza,A-23,Autovía,274.0,276.3,2.3,23139.0,19825.0,3314.0,19425190.5,1,1,5.147955
32267,2023,Zaragoza,A-23,Autovía,276.3,277.6,1.3,21501.0,21190.0,311.0,10202224.5,1,1,9.801784
32268,2023,Zaragoza,A-23,Autovía,291.3,295.794,4.494,20503.0,17274.0,3229.0,33631275.9,1,1,2.973423
32269,2023,Zaragoza,A-23,Autovía,295.794,303.5,7.706,34314.0,30816.0,3498.0,96514644.7,7,1,7.252785
32270,2023,Zaragoza,A-23,Autovía,303.5,313.3,9.8,20527.0,18132.0,2395.0,73425079.0,5,1,6.809662
32271,2023,Zaragoza,A-23,Autovía,313.3,316.2,2.9,21033.0,18456.0,2577.0,22263430.5,0,0,0.0
32272,2023,Zaragoza,A-23,Autovía,316.2,317.2,1.0,21033.0,18456.0,2577.0,7677045.0,0,0,0.0
32273,2023,Zaragoza,A-23,Autovía,317.2,320.4,3.2,21033.0,18456.0,2577.0,24566544.0,2,1,8.141153
32274,2023,Zaragoza,A-23,Autovía,320.4,326.92,6.52,15176.0,13418.0,1758.0,36115844.8,1,1,2.768868
32275,2023,Huesca,A-23,Autovía,326.92,327.8,0.88,16741.0,14743.0,1998.0,5377209.2,0,0,0.0
32276,2023,Huesca,A-23,Autovía,327.8,332.2,4.4,16741.0,14743.0,1998.0,26886046.0,1,1,3.719402
32277,2023,Huesca,A-23,Autovía,332.2,341.2,9.0,16741.0,14743.0,1998.0,54994185.0,3,1,5.455122
32278,2023,Huesca,A-23,Autovía,341.2,351.5,10.3,17923.0,16188.0,1735.0,67381518.5,2,1,2.968173
32279,2023,Huesca,A-23,Autovía,351.5,355.6,4.1,17923.0,16188.0,1735.0,26821769.5,0,0,0.0
32280,2023,Huesca,A-23,Autovía,355.6,356.9,1.3,17923.0,16188.0,1735.0,8504463.5,0,0,0.0
32281,2023,Huesca,A-23,Autovía,356.9,360.3,3.4,16862.0,15083.0,1779.0,20925742.0,3,1,14.336409
32282,2023,Huesca,A-23,Autovía,360.3,361.7,1.4,16862.0,15083.0,1779.0,8616482.0,2,1,23.211329
32283,2023,Huesca,A-23,Autovía,361.7,363.7,2.0,10772.0,9899.0,873.0,7863560.0,1,1,12.716886
32284,2023,Huesca,A-23,Autovía,363.7,368.1,4.4,10772.0,9899.0,873.0,17299832.0,2,1,11.560806
32285,2023,Huesca,A-23,Autovía,368.1,372.0,3.9,10772.0,9899.0,873.0,15333942.0,2,1,13.042961
32286,2023,Huesca,A-23,Autovía,372.0,374.4,2.4,10772.0,9899.0,873.0,9436272.0,0,0,0.0
32287,2023,Huesca,A-23,Autovía,374.4,380.7,6.3,9773.0,8886.0,887.0,22473013.5,0,0,0.0
32288,2023,Huesca,A-23,Autovía,380.7,384.0,3.3,9773.0,8886.0,887.0,11771578.5,1,1,8.495037
32289,2023,Huesca,A-23,Autovía,384.0,388.0,4.0,9513.0,8591.0,922.0,13888980.0,1,1,7.199953
32290,2023,Huesca,A-23,Autovía,388.0,389.4,1.4,9513.0,8591.0,922.0,4861143.0,1,1,20.571294
32291,2023,Huesca,A-23,Autovía,389.4,394.5,5.1,9513.0,8591.0,922.0,17708449.5,1,1,5.647022
32292,2023,Huesca,A-23,Autovía,403.293,405.9,2.607,8470.0,7310.0,1160.0,8059670.8,0,0,0.0
32293,2023,Huesca,A-23,Autovía,405.9,406.281,0.381,8470.0,7310.0,1160.0,1177880.6,0,0,0.0
32294,2023,Huesca,A-23,Autovía,413.4,416.0,2.6,9866.0,9162.0,704.0,9362834.0,0,0,0.0
32295,2023,Huesca,A-23,Autovía,416.0,423.5,7.5,9866.0,9162.0,704.0,27008175.0,0,0,0.0
32296,2023,Huesca,A-23,Autovía,423.5,424.108,0.608,9866.0,9162.0,704.0,2189462.7,0,0,0.0
32297,2023,Girona,A-26,Carretera convencional,63.24,64.0,0.76,13330.0,12001.0,1329.0,3697742.0,0,0,0.0
32298,2023,Girona,A-26,Autovía,64.0,67.2,3.2,13330.0,12001.0,1329.0,15569440.0,0,0,0.0
32299,2023,Girona,A-26,Autovía,67.2,68.85,1.65,15747.0,14329.0,1418.0,9483630.8,2,1,21.088969
32300,2023,Girona,A-26,Autovía,68.85,75.1,6.25,14545.0,13232.0,1313.0,33180781.2,0,0,0.0
32301,2023,Girona,A-26,Autovía,75.1,79.25,4.15,16398.0,14819.0,1579.0,24838870.5,2,1,8.051896
32302,2023,Girona,A-26,Autovía,79.25,81.4,2.15,16482.0,15443.0,1039.0,12934249.5,1,1,7.731411
32303,2023,Girona,A-26,Autovía,81.4,83.93,2.53,16482.0,15443.0,1039.0,15220302.9,0,0,0.0
32304,2023,Tarragona,A-27,Autovía,0.0,0.7,0.7,8906.0,5586.0,3320.0,2275483.0,0,0,0.0
32305,2023,Tarragona,A-27,Autovía,0.7,1.6,0.9,44106.0,38956.0,5150.0,14488821.0,2,1,13.803746
32306,2023,Tarragona,A-27,Autovía,1.6,2.6,1.0,44106.0,38956.0,5150.0,16098690.0,7,1,43.481799
32307,2023,Tarragona,A-27,Autovía,2.6,3.587,0.987,31389.0,28291.0,3098.0,11308044.2,5,1,44.216311
32308,2023,Tarragona,A-27,Autovía,3.587,6.2,2.613,29132.0,25622.0,3510.0,27784499.3,3,1,10.797387
32309,2023,Tarragona,A-27,Autovía,6.2,8.8,2.6,25100.0,22389.0,2711.0,23819900.0,4,1,16.792682
32310,2023,Tarragona,A-27,Autovía,8.8,12.65,3.85,25100.0,22389.0,2711.0,35271775.0,3,1,8.505384
32311,2023,Tarragona,A-27,Autovía,12.65,14.9,2.25,25100.0,22389.0,2711.0,20613375.0,1,1,4.851219
32312,2023,Tarragona,A-27,Autovía,14.9,18.45,3.55,25100.0,22389.0,2711.0,32523325.0,2,1,6.149433
32313,2023,Tarragona,A-27,Autovía,18.45,20.5,2.05,17375.0,16197.0,1178.0,13000843.8,0,0,0.0
32314,2023,Tarragona,A-27,Autovía,20.5,23.191,2.691,17375.0,16197.0,1178.0,17065985.6,3,1,17.578827
32315,2023,Tarragona,A-27,Autovía,23.191,29.309,6.118,17375.0,16197.0,1178.0,38799591.2,0,0,0.0
32316,2023,Madrid,A-3,Autovía,3.8,5.8,2.0,146607.0,142220.0,4387.0,107023110.0,0,0,0.0
32317,2023,Madrid,A-3,Autovía,5.8,7.182,1.382,146607.0,142220.0,4387.0,73952969.0,4,1,5.408843
32318,2023,Madrid,A-3,Autovía,7.182,9.7,2.518,158754.0,151130.0,7624.0,145906038.8,12,1,8.224471
32319,2023,Madrid,A-3,Autovía,9.7,13.3,3.6,139643.0,131325.0,8318.0,183490902.0,18,1,9.809751
32320,2023,Madrid,A-3,Autovía,13.3,17.137,3.837,130044.0,121753.0,8291.0,182127272.2,29,1,15.922931
32321,2023,Madrid,A-3,Autovía,17.137,20.4,3.263,90836.0,82956.0,7880.0,108185221.8,5,1,4.621703
32322,2023,Madrid,A-3,Autovía,20.4,22.3,1.9,87411.0,80466.0,6945.0,60619528.5,17,1,28.043768
32323,2023,Madrid,A-3,Autovía,22.3,28.5,6.2,58359.0,53552.0,4807.0,132066417.0,4,1,3.028779
32324,2023,Madrid,A-3,Autovía,28.5,32.9,4.4,40496.0,36567.0,3929.0,65036576.0,4,1,6.150385
32325,2023,Madrid,A-3,Autovía,32.9,33.3,0.4,40496.0,36567.0,3929.0,5912416.0,0,0,0.0
32326,2023,Madrid,A-3,Autovía,33.3,35.3,2.0,42746.0,37992.0,4754.0,31204580.0,1,1,3.204658
32327,2023,Madrid,A-3,Autovía,35.3,40.7,5.4,42746.0,37992.0,4754.0,84252366.0,3,1,3.560731
32328,2023,Madrid,A-3,Autovía,40.7,48.2,7.5,34844.0,29779.0,5065.0,95385450.0,2,1,2.096756
32329,2023,Madrid,A-3,Autovía,48.2,59.5,11.3,34844.0,29779.0,5065.0,143714078.0,4,1,2.783304
32330,2023,Madrid,A-3,Autovía,59.5,62.0,2.5,30370.0,25788.0,4582.0,27712625.0,5,1,18.042318
32331,2023,Madrid,A-3,Autovía,62.0,67.8,5.8,30370.0,25788.0,4582.0,64293290.0,5,1,7.776861
32332,2023,Madrid,A-3,Autovía,67.8,70.7,2.9,30370.0,25788.0,4582.0,32146645.0,2,1,6.221489
32333,2023,Cuenca,A-3,Autovía,70.7,78.9,8.2,32378.0,27663.0,4715.0,96907354.0,2,1,2.063827
32334,2023,Cuenca,A-3,Autovía,78.9,80.3,1.4,32378.0,27663.0,4715.0,16545158.0,0,0,0.0
32335,2023,Cuenca,A-3,Autovía,80.3,84.5,4.2,31229.0,25840.0,5389.0,47874057.0,1,1,2.088814
32336,2023,Cuenca,A-3,Autovía,84.5,90.6,6.1,28370.0,23252.0,5118.0,63165805.0,1,1,1.583135
32337,2023,Cuenca,A-3,Autovía,90.6,103.7,13.1,28363.0,23531.0,4832.0,135617684.5,2,1,1.474734
32338,2023,Cuenca,A-3,Autovía,103.7,114.6,10.9,27676.0,22405.0,5271.0,110108966.0,4,1,3.632765
32339,2023,Cuenca,A-3,Autovía,114.6,124.0,9.4,24215.0,20182.0,4033.0,83081665.0,1,1,1.203635
32340,2023,Cuenca,A-3,Autovía,124.0,130.4,6.4,24215.0,20182.0,4033.0,56566240.0,2,1,3.535678
32341,2023,Cuenca,A-3,Autovía,130.4,140.8,10.4,27060.0,22153.0,4907.0,102719760.0,5,1,4.867613
32342,2023,Cuenca,A-3,Autovía,140.8,153.7,12.9,24474.0,19931.0,4543.0,115235829.0,4,1,3.471143
32343,2023,Cuenca,A-3,Autovía,153.7,156.3,2.6,26772.0,21472.0,5300.0,25406628.0,0,0,0.0
32344,2023,Cuenca,A-3,Autovía,156.3,165.4,9.1,26772.0,21472.0,5300.0,88923198.0,6,1,6.747396
32345,2023,Cuenca,A-3,Autovía,165.4,167.4,2.0,26440.0,21624.0,4816.0,19301200.0,1,1,5.181025
32346,2023,Cuenca,A-3,Autovía,167.4,175.3,7.9,26440.0,21624.0,4816.0,76239740.0,1,1,1.311652
32347,2023,Cuenca,A-3,Autovía,175.3,177.2,1.9,26440.0,21624.0,4816.0,18336140.0,0,0,0.0
32348,2023,Cuenca,A-3,Autovía,177.2,185.8,8.6,19483.0,13976.0,5507.0,61157137.0,2,1,3.270264
32349,2023,Cuenca,A-3,Autovía,185.8,205.8,20.0,19773.0,14262.0,5511.0,144342900.0,4,1,2.771179
32350,2023,Cuenca,A-3,Autovía,205.8,211.2,5.4,19773.0,14262.0,5511.0,38972583.0,0,0,0.0
32351,2023,Cuenca,A-3,Autovía,211.2,224.3,13.1,20958.0,15273.0,5685.0,100210677.0,6,1,5.987386
32352,2023,Cuenca,A-3,Autovía,224.3,231.2,6.9,20958.0,15273.0,5685.0,52782723.0,2,1,3.789119
32353,2023,Cuenca,A-3,Autovía,231.2,237.1,5.9,20958.0,15273.0,5685.0,45133053.0,3,1,6.647013
32354,2023,Cuenca,A-3,Autovía,237.1,242.2,5.1,22547.0,16278.0,6269.0,41971240.5,0,0,0.0
32355,2023,Cuenca,A-3,Autovía,242.2,247.195,4.995,22547.0,16278.0,6269.0,41107126.7,3,1,7.298005
32356,2023,Valencia,A-3,Autovía,247.195,261.1,13.905,21415.0,14299.0,7116.0,108688084.9,9,1,8.280576
32357,2023,Valencia,A-3,Autovía,261.1,265.8,4.7,21148.0,14469.0,6679.0,36279394.0,1,1,2.756386
32358,2023,Valencia,A-3,Autovía,265.8,269.3,3.5,21148.0,14469.0,6679.0,27016570.0,1,1,3.701432
32359,2023,Valencia,A-3,Autovía,269.3,274.1,4.8,21148.0,14469.0,6679.0,37051296.0,0,0,0.0
32360,2023,Valencia,A-3,Autovía,274.1,277.2,3.1,21148.0,14469.0,6679.0,23928962.0,2,1,8.358073
32361,2023,Valencia,A-3,Autovía,277.2,280.4,3.2,30989.0,23128.0,7861.0,36195152.0,3,1,8.288403
32362,2023,Valencia,A-3,Autovía,280.4,284.7,4.3,28645.0,21580.0,7065.0,44958327.5,2,1,4.448564
32363,2023,Valencia,A-3,Autovía,284.7,288.2,3.5,28645.0,21580.0,7065.0,36593987.5,1,1,2.732689
32364,2023,Valencia,A-3,Autovía,288.2,296.0,7.8,29572.0,21782.0,7790.0,84191484.0,4,1,4.751074
32365,2023,Valencia,A-3,Autovía,296.0,301.2,5.2,29572.0,21782.0,7790.0,56127656.0,6,1,10.689917
32366,2023,Valencia,A-3,Autovía,301.2,305.8,4.6,33350.0,25135.0,8215.0,55994650.0,0,0,0.0
32367,2023,Valencia,A-3,Autovía,305.8,309.032,3.232,33350.0,25135.0,8215.0,39342328.0,0,0,0.0
32368,2023,Valencia,A-3,Autovía,311.6,318.5,6.9,35027.0,26903.0,8124.0,88215499.5,2,1,2.267175
32369,2023,Valencia,A-3,Autovía,318.5,322.7,4.2,40573.0,30352.0,10221.0,62198409.0,7,1,11.254307
32370,2023,Valencia,A-3,Autovía,322.7,327.1,4.4,40573.0,30352.0,10221.0,65160238.0,0,0,0.0
32371,2023,Valencia,A-3,Autovía,327.1,331.6,4.5,63236.0,47725.0,15511.0,103865130.0,4,1,3.851148
32372,2023,Valencia,A-3,Autovía,331.6,333.618,2.018,63236.0,47725.0,15511.0,46577740.5,4,1,8.587793
32373,2023,Valencia,A-3,Autovía,333.618,336.1,2.482,62532.0,48808.0,13724.0,56649614.8,1,1,1.765237
32374,2023,Valencia,A-3,Autovía,336.1,338.2,2.1,74139.0,61752.0,12387.0,56827543.5,5,1,8.79855
32375,2023,Valencia,A-3,Autovía,338.2,339.6,1.4,74139.0,61752.0,12387.0,37885029.0,4,1,10.55826
32376,2023,Valencia,A-3,Autovía,339.6,345.5,5.9,66823.0,53310.0,13513.0,143903330.5,12,1,8.338931
32377,2023,Valencia,A-3,Autovía,345.5,348.1,2.6,66823.0,53310.0,13513.0,63415027.0,2,1,3.153827
32378,2023,Valencia,A-3,Autovía,348.1,352.05,3.95,66823.0,53310.0,13513.0,96342060.3,21,1,21.797333
32379,2023,Albacete,A-30,Autovía,0.28,4.0,3.72,13915.0,11070.0,2845.0,18893787.0,1,1,5.292745
32380,2023,Albacete,A-30,Autovía,4.0,12.0,8.0,15669.0,13044.0,2625.0,45753480.0,3,1,6.556878
32381,2023,Albacete,A-30,Autovía,12.0,16.3,4.3,15669.0,13044.0,2625.0,24592495.5,1,1,4.066281
32382,2023,Albacete,A-30,Autovía,16.3,21.3,5.0,15669.0,13044.0,2625.0,28595925.0,1,1,3.497002
32383,2023,Albacete,A-30,Autovía,21.3,23.2,1.9,15669.0,13044.0,2625.0,10866451.5,0,0,0.0
32384,2023,Albacete,A-30,Autovía,23.2,28.2,5.0,13746.0,10897.0,2849.0,25086450.0,0,0,0.0
32385,2023,Albacete,A-30,Autovía,28.2,32.1,3.9,14549.0,11615.0,2934.0,20710501.5,0,0,0.0
32386,2023,Albacete,A-30,Autovía,32.1,36.9,4.8,14549.0,11615.0,2934.0,25489848.0,0,0,0.0
32387,2023,Albacete,A-30,Autovía,36.9,44.0,7.1,15194.0,12397.0,2797.0,39375251.0,0,0,0.0
32388,2023,Albacete,A-30,Autovía,44.0,47.8,3.8,15194.0,12397.0,2797.0,21074078.0,0,0,0.0
32389,2023,Albacete,A-30,Autovía,47.8,51.5,3.7,15194.0,12397.0,2797.0,20519497.0,0,0,0.0
32390,2023,Albacete,A-30,Autovía,51.5,56.1,4.6,13271.0,10317.0,2954.0,22282009.0,0,0,0.0
32391,2023,Albacete,A-30,Autovía,56.1,62.6,6.5,13271.0,10317.0,2954.0,31485447.5,0,0,0.0
32392,2023,Albacete,A-30,Autovía,62.6,69.0,6.4,13271.0,10317.0,2954.0,31001056.0,1,1,3.225697
32393,2023,Albacete,A-30,Autovía,69.0,74.8,5.8,13040.0,9824.0,3216.0,27605680.0,1,1,3.622443
32394,2023,Albacete,A-30,Autovía,74.8,81.8,7.0,13040.0,9824.0,3216.0,33317200.0,0,0,0.0
32395,2023,Albacete,A-30,Autovía,81.8,84.13,2.33,13040.0,9824.0,3216.0,11089868.0,1,1,9.01724
32396,2023,Murcia,A-30,Autovía,84.13,89.0,4.87,13481.0,9924.0,3557.0,23963151.6,0,0,0.0
32397,2023,Murcia,A-30,Autovía,89.0,99.4,10.4,17349.0,13880.0,3469.0,65856804.0,2,1,3.036892
32398,2023,Murcia,A-30,Autovía,99.4,104.3,4.9,22283.0,18354.0,3929.0,39853145.5,1,1,2.509212
32399,2023,Murcia,A-30,Autovía,104.3,106.8,2.5,28041.0,23587.0,4454.0,25587412.5,0,0,0.0
32400,2023,Murcia,A-30,Autovía,106.8,110.0,3.2,28041.0,23587.0,4454.0,32751888.0,2,1,6.106518
32401,2023,Murcia,A-30,Autovía,110.0,115.0,5.0,39133.0,33303.0,5830.0,71417725.0,1,1,1.400213
32402,2023,Murcia,A-30,Autovía,115.0,120.6,5.6,39133.0,33303.0,5830.0,79987852.0,4,1,5.000759
32403,2023,Murcia,A-30,Autovía,120.6,124.0,3.4,45915.0,38933.0,6982.0,56980515.0,4,1,7.019944
32404,2023,Murcia,A-30,Autovía,124.0,128.2,4.2,53180.0,46099.0,7081.0,81524940.0,5,1,6.133093
32405,2023,Murcia,A-30,Autovía,128.2,134.6,6.4,71865.0,63839.0,8026.0,167876640.0,8,1,4.765404
32406,2023,Murcia,A-30,Autovía,134.6,135.8,1.2,126030.0,112831.0,13199.0,55201140.0,1,1,1.811557
32407,2023,Murcia,A-30,Autovía,135.8,137.5,1.7,126030.0,112831.0,13199.0,78201615.0,9,1,11.508714
32408,2023,Murcia,A-30,Autovía,137.5,139.548,2.048,115939.0,109558.0,6381.0,86666721.3,4,1,4.615382
32409,2023,Murcia,A-30,Autovía,139.548,142.39,2.842,124127.0,118192.0,5935.0,128760660.9,10,1,7.766347
32410,2023,Murcia,A-30,Autovía,142.39,143.0,0.61,95370.0,89660.0,5710.0,21234130.5,2,1,9.418799
32411,2023,Murcia,A-30,Autovía,143.0,143.5,0.5,95370.0,89660.0,5710.0,17405025.0,0,0,0.0
32412,2023,Murcia,A-30,Autovía,143.5,146.0,2.5,107672.0,101033.0,6639.0,98250700.0,6,1,6.106827
32413,2023,Murcia,A-30,Autovía,146.0,149.6,3.6,70410.0,67207.0,3203.0,92518740.0,4,1,4.323448
32414,2023,Murcia,A-30,Autovía,149.6,155.0,5.4,47938.0,43772.0,4166.0,94485798.0,1,1,1.05836
32415,2023,Murcia,A-30,Autovía,155.0,157.1,2.1,47938.0,43772.0,4166.0,36744477.0,3,1,8.164492
32416,2023,Murcia,A-30,Autovía,157.1,160.6,3.5,38106.0,34021.0,4085.0,48680415.0,1,1,2.054214
32417,2023,Murcia,A-30,Autovía,160.6,163.2,2.6,38106.0,34021.0,4085.0,36162594.0,1,1,2.765288
32418,2023,Murcia,A-30,Autovía,163.2,169.1,5.9,37189.0,30202.0,6987.0,80086511.5,3,1,3.745949
32419,2023,Murcia,A-30,Autovía,169.1,171.6,2.5,37189.0,30202.0,6987.0,33934962.5,0,0,0.0
32420,2023,Murcia,A-30,Autovía,171.6,176.0,4.4,35080.0,28247.0,6833.0,56338480.0,3,1,5.324957
32421,2023,Murcia,A-30,Autovía,176.0,179.6,3.6,35080.0,28247.0,6833.0,46095120.0,1,1,2.169427
32422,2023,Murcia,A-30,Autovía,179.6,181.1,1.5,35080.0,28247.0,6833.0,19206300.0,0,0,0.0
32423,2023,Murcia,A-30,Autovía,181.1,184.5,3.4,31461.0,27991.0,3470.0,39043101.0,1,1,2.561272
32424,2023,Murcia,A-30,Autovía,184.5,189.2,4.7,31461.0,27991.0,3470.0,53971345.5,2,1,3.70567
32425,2023,Murcia,A-30,Autovía,189.2,190.8,1.6,30633.0,24723.0,5910.0,17889672.0,0,0,0.0
32426,2023,Murcia,A-30,Autovía,190.8,191.7,0.9,30633.0,24723.0,5910.0,10062940.5,0,0,0.0
