TRAMO_ID;anio;provincia;carretera;pk_inicio_km;pk_fin_km;imd_total;tipo_via;proporcion_pesados;EN_TEST_COMUN;MOTIVOS_EXCLUSION_EVALUACION;ESTADO_PREDICCION;PROB_ACCIDENTE_TRAMO_ANIO;FUERA_RANGO_TRAIN;INTERVALO_ID;CLAVE_TRAMO_ANIO;VERSION_MODELO;IMD_IMPUTADO
IMD_39999;2024;Toledo;A-42;75.7;77.47;45390.0;Autopista_autovia;0.0641330689579202;False;INCIDENCIA_LOCAL_OBJETIVO;OK;0.748730620404189;False;Toledo|A-42|75.7|77.47;Toledo|A-42|75.7|77.47|2024;v2 | Random Forest | Base;False
IMD_40000;2024;Ciudad Real;A-43;0.0;4.0;14216.0;Autopista_autovia;0.1030528981429375;True;;OK;0.616415649534995;False;Ciudad Real|A-43|0|4;Ciudad Real|A-43|0|4|2024;v2 | Random Forest | Base;False
IMD_40001;2024;Ciudad Real;A-43;4.0;9.1;14216.0;Autopista_autovia;0.1030528981429375;True;;OK;0.6820843694140875;False;Ciudad Real|A-43|4|9.1;Ciudad Real|A-43|4|9.1|2024;v2 | Random Forest | Base;False
IMD_40002;2024;Ciudad Real;A-43;9.1;14.6;14216.0;Autopista_autovia;0.1030528981429375;True;;OK;0.6982501461198563;False;Ciudad Real|A-43|9.1|14.6;Ciudad Real|A-43|9.1|14.6|2024;v2 | Random Forest | Base;False
IMD_40003;2024;Ciudad Real;A-43;14.6;15.7;14263.0;Autopista_autovia;0.1176470588235294;True;;OK;0.2090546715374552;False;Ciudad Real|A-43|14.6|15.7;Ciudad Real|A-43|14.6|15.7|2024;v2 | Random Forest | Base;False
IMD_40004;2024;Ciudad Real;A-43;15.7;25.7;14263.0;Autopista_autovia;0.1176470588235294;True;;OK;0.9235070202544067;False;Ciudad Real|A-43|15.7|25.7;Ciudad Real|A-43|15.7|25.7|2024;v2 | Random Forest | Base;False
IMD_40005;2024;Ciudad Real;A-43;25.7;29.5;9548.0;Autopista_autovia;0.173963133640553;True;;OK;0.37522193248136765;False;Ciudad Real|A-43|25.7|29.5;Ciudad Real|A-43|25.7|29.5|2024;v2 | Random Forest | Base;False
IMD_40006;2024;Ciudad Real;A-43;29.5;32.1;12146.0;Autopista_autovia;0.18187057467479;True;;OK;0.4345403716058096;False;Ciudad Real|A-43|29.5|32.1;Ciudad Real|A-43|29.5|32.1|2024;v2 | Random Forest | Base;False
IMD_40007;2024;Ciudad Real;A-43;32.1;47.6;6915.0;Autopista_autovia;0.1836587129428778;True;;OK;0.7739338650048423;False;Ciudad Real|A-43|32.1|47.6;Ciudad Real|A-43|32.1|47.6|2024;v2 | Random Forest | Base;False
IMD_40008;2024;Ciudad Real;A-43;47.6;50.3;4951.0;Autopista_autovia;0.4047667137951929;True;;OK;0.3148540894876399;False;Ciudad Real|A-43|47.6|50.3;Ciudad Real|A-43|47.6|50.3|2024;v2 | Random Forest | Base;False
IMD_40009;2024;Ciudad Real;A-43;50.3;54.3;10823.0;Autopista_autovia;0.4094058948535526;True;;OK;0.3926176725976838;False;Ciudad Real|A-43|50.3|54.3;Ciudad Real|A-43|50.3|54.3|2024;v2 | Random Forest | Base;False
IMD_40010;2024;Ciudad Real;A-43;54.3;64.0;10270.0;Autopista_autovia;0.3345666991236611;True;;OK;0.8299975855134842;False;Ciudad Real|A-43|54.3|64;Ciudad Real|A-43|54.3|64|2024;v2 | Random Forest | Base;False
IMD_40011;2024;Ciudad Real;A-43;64.0;80.9;8400.0;Autopista_autovia;0.4072619047619047;True;;OK;0.7899082701771356;False;Ciudad Real|A-43|64|80.9;Ciudad Real|A-43|64|80.9|2024;v2 | Random Forest | Base;False
IMD_40012;2024;Ciudad Real;A-43;80.9;85.6;9442.0;Autopista_autovia;0.3839228976911671;True;;OK;0.3330724955113253;False;Ciudad Real|A-43|80.9|85.6;Ciudad Real|A-43|80.9|85.6|2024;v2 | Random Forest | Base;False
IMD_40013;2024;Ciudad Real;A-43;85.6;90.9;8296.0;Autopista_autovia;0.4012777242044358;True;;OK;0.39381933378379275;False;Ciudad Real|A-43|85.6|90.9;Ciudad Real|A-43|85.6|90.9|2024;v2 | Random Forest | Base;False
IMD_40014;2024;Ciudad Real;A-43;90.9;94.7;7464.0;Autopista_autovia;0.3867899249732047;True;;OK;0.2895187811184741;False;Ciudad Real|A-43|90.9|94.7;Ciudad Real|A-43|90.9|94.7|2024;v2 | Random Forest | Base;False
IMD_40015;2024;Ciudad Real;A-43;94.7;106.905;9062.0;Autopista_autovia;0.449790333259766;True;;OK;0.7690172761505321;False;Ciudad Real|A-43|94.7|106.905;Ciudad Real|A-43|94.7|106.905|2024;v2 | Random Forest | Base;False
IMD_40016;2024;Albacete;A-43;106.905;116.7;12797.0;Autopista_autovia;0.3083535203563335;True;;OK;0.6215080285650616;False;Albacete|A-43|106.905|116.7;Albacete|A-43|106.905|116.7|2024;v2 | Random Forest | Base;False
IMD_40017;2024;Albacete;A-43;116.7;125.3;12797.0;Autopista_autovia;0.3083535203563335;True;;OK;0.6749430961066324;False;Albacete|A-43|116.7|125.3;Albacete|A-43|116.7|125.3|2024;v2 | Random Forest | Base;False
IMD_40018;2024;Albacete;A-43;125.3;129.2;12797.0;Autopista_autovia;0.3083535203563335;True;;OK;0.5726116915534495;False;Albacete|A-43|125.3|129.2;Albacete|A-43|125.3|129.2|2024;v2 | Random Forest | Base;False
IMD_40019;2024;Albacete;A-43;129.2;132.8;13300.0;Autopista_autovia;0.3142857142857143;True;;OK;0.5455554382191139;False;Albacete|A-43|129.2|132.8;Albacete|A-43|129.2|132.8|2024;v2 | Random Forest | Base;False
IMD_40020;2024;Albacete;A-43;132.8;141.073;13300.0;Autopista_autovia;0.3142857142857143;True;;OK;0.6840023701809844;False;Albacete|A-43|132.8|141.073;Albacete|A-43|132.8|141.073|2024;v2 | Random Forest | Base;False
IMD_40021;2024;Cuenca;A-43;141.073;143.3;13300.0;Autopista_autovia;0.3142857142857143;True;;OK;0.26682401109872933;False;Cuenca|A-43|141.073|143.3;Cuenca|A-43|141.073|143.3|2024;v2 | Random Forest | Base;False
IMD_40022;2024;Cuenca;A-43;143.3;145.7;7316.0;Autopista_autovia;0.4002186987424822;True;;OK;0.17326349206735825;False;Cuenca|A-43|143.3|145.7;Cuenca|A-43|143.3|145.7|2024;v2 | Random Forest | Base;False
IMD_40023;2024;Cuenca;A-43;145.7;147.0;7316.0;Autopista_autovia;0.4002186987424822;True;;OK;0.16060410261596622;False;Cuenca|A-43|145.7|147;Cuenca|A-43|145.7|147|2024;v2 | Random Forest | Base;False
IMD_40024;2024;Cuenca;A-43;147.0;148.7;7316.0;Autopista_autovia;0.4002186987424822;True;;OK;0.1722524231534828;False;Cuenca|A-43|147|148.7;Cuenca|A-43|147|148.7|2024;v2 | Random Forest | Base;False
IMD_40025;2024;Cuenca;A-43;148.7;154.5;7316.0;Autopista_autovia;0.4002186987424822;True;;OK;0.291181180744245;False;Cuenca|A-43|148.7|154.5;Cuenca|A-43|148.7|154.5|2024;v2 | Random Forest | Base;False
IMD_40026;2024;Cuenca;A-43;154.5;161.5;7316.0;Autopista_autovia;0.4002186987424822;True;;OK;0.37664310202014045;False;Cuenca|A-43|154.5|161.5;Cuenca|A-43|154.5|161.5|2024;v2 | Random Forest | Base;False
IMD_40027;2024;Cuenca;A-43;161.5;171.7;7316.0;Autopista_autovia;0.4002186987424822;True;;OK;0.5325845616101815;False;Cuenca|A-43|161.5|171.7;Cuenca|A-43|161.5|171.7|2024;v2 | Random Forest | Base;False
IMD_40028;2024;Cuenca;A-43;171.7;175.11;7316.0;Autopista_autovia;0.4002186987424822;True;;OK;0.22349469191871424;False;Cuenca|A-43|171.7|175.11;Cuenca|A-43|171.7|175.11|2024;v2 | Random Forest | Base;False
IMD_40029;2024;Jaén;A-44;0.0;2.4;23208.0;Autopista_autovia;0.1780420544639779;True;;OK;0.707994805967367;False;Jaén|A-44|0|2.4;Jaén|A-44|0|2.4|2024;v2 | Random Forest | Base;False
IMD_40030;2024;Jaén;A-44;2.4;12.1;22766.0;Autopista_autovia;0.1728015461653342;True;;OK;0.9660037549146747;False;Jaén|A-44|2.4|12.1;Jaén|A-44|2.4|12.1|2024;v2 | Random Forest | Base;False
IMD_40031;2024;Jaén;A-44;12.1;16.4;25972.0;Autopista_autovia;0.1722624364700446;True;;OK;0.8988099300656358;False;Jaén|A-44|12.1|16.4;Jaén|A-44|12.1|16.4|2024;v2 | Random Forest | Base;False
IMD_40032;2024;Jaén;A-44;16.4;18.1;25972.0;Autopista_autovia;0.1722624364700446;True;;OK;0.5778604027267512;False;Jaén|A-44|16.4|18.1;Jaén|A-44|16.4|18.1|2024;v2 | Random Forest | Base;False
IMD_40033;2024;Jaén;A-44;18.1;26.0;26088.0;Autopista_autovia;0.1725697638761116;True;;OK;0.9424609705635578;False;Jaén|A-44|18.1|26;Jaén|A-44|18.1|26|2024;v2 | Random Forest | Base;False
IMD_40034;2024;Jaén;A-44;26.0;36.2;28747.0;Autopista_autovia;0.1466239955473614;True;;OK;0.9734050548418347;False;Jaén|A-44|26|36.2;Jaén|A-44|26|36.2|2024;v2 | Random Forest | Base;False
IMD_40035;2024;Jaén;A-44;36.2;39.8;28747.0;Autopista_autovia;0.1466239955473614;True;;OK;0.7780404801956952;False;Jaén|A-44|36.2|39.8;Jaén|A-44|36.2|39.8|2024;v2 | Random Forest | Base;False
IMD_40036;2024;Jaén;A-44;39.8;46.5;24280.0;Autopista_autovia;0.1660626029654036;True;;OK;0.879645253124374;False;Jaén|A-44|39.8|46.5;Jaén|A-44|39.8|46.5|2024;v2 | Random Forest | Base;False
IMD_40037;2024;Jaén;A-44;46.5;50.5;26455.0;Autopista_autovia;0.1402003402003402;True;;OK;0.8510997116129125;False;Jaén|A-44|46.5|50.5;Jaén|A-44|46.5|50.5|2024;v2 | Random Forest | Base;False
IMD_40038;2024;Jaén;A-44;50.5;58.7;25508.0;Autopista_autovia;0.1446997020542575;True;;OK;0.9614805313657964;False;Jaén|A-44|50.5|58.7;Jaén|A-44|50.5|58.7|2024;v2 | Random Forest | Base;False
IMD_40039;2024;Jaén;A-44;58.7;77.0;23105.0;Autopista_autovia;0.1619130058428911;True;;OK;0.9695041607919369;False;Jaén|A-44|58.7|77;Jaén|A-44|58.7|77|2024;v2 | Random Forest | Base;False
IMD_40040;2024;Jaén;A-44;77.0;77.88;23105.0;Autopista_autovia;0.1619130058428911;True;;OK;0.3749547402231543;False;Jaén|A-44|77|77.88;Jaén|A-44|77|77.88|2024;v2 | Random Forest | Base;False
IMD_40041;2024;Granada;A-44;77.88;81.6;21403.0;Autopista_autovia;0.1781525954305471;True;;OK;0.6818142812810087;False;Granada|A-44|77.88|81.6;Granada|A-44|77.88|81.6|2024;v2 | Random Forest | Base;False
IMD_40042;2024;Granada;A-44;81.6;83.6;23777.0;Autopista_autovia;0.1595659671110737;True;;OK;0.5551038878637924;False;Granada|A-44|81.6|83.6;Granada|A-44|81.6|83.6|2024;v2 | Random Forest | Base;False
IMD_40043;2024;Granada;A-44;83.6;88.5;23777.0;Autopista_autovia;0.1595659671110737;True;;OK;0.8296368590032864;False;Granada|A-44|83.6|88.5;Granada|A-44|83.6|88.5|2024;v2 | Random Forest | Base;False
IMD_40044;2024;Granada;A-44;88.5;96.6;23777.0;Autopista_autovia;0.1595659671110737;True;;OK;0.9214826140833976;False;Granada|A-44|88.5|96.6;Granada|A-44|88.5|96.6|2024;v2 | Random Forest | Base;False
IMD_40045;2024;Granada;A-44;96.6;107.8;25816.0;Autopista_autovia;0.1357297799814068;True;;OK;0.8799403950566039;False;Granada|A-44|96.6|107.8;Granada|A-44|96.6|107.8|2024;v2 | Random Forest | Base;False
IMD_40046;2024;Granada;A-44;107.8;111.4;28840.0;Autopista_autovia;0.1264563106796116;True;;OK;0.7232638041392297;False;Granada|A-44|107.8|111.4;Granada|A-44|107.8|111.4|2024;v2 | Random Forest | Base;False
IMD_40047;2024;Granada;A-44;111.4;114.9;28840.0;Autopista_autovia;0.1264563106796116;True;;OK;0.7235709212920005;False;Granada|A-44|111.4|114.9;Granada|A-44|111.4|114.9|2024;v2 | Random Forest | Base;False
IMD_40048;2024;Granada;A-44;114.9;119.8;6085.0;Autopista_autovia;0.1610517666392769;True;;OK;0.43968428578087876;False;Granada|A-44|114.9|119.8;Granada|A-44|114.9|119.8|2024;v2 | Random Forest | Base;False
IMD_40049;2024;Granada;A-44;119.8;121.9;21881.0;Autopista_autovia;0.1045199031122892;True;;OK;0.48609278856518495;False;Granada|A-44|119.8|121.9;Granada|A-44|119.8|121.9|2024;v2 | Random Forest | Base;False
IMD_40050;2024;Granada;A-44;121.9;122.7;21881.0;Autopista_autovia;0.1045199031122892;True;;OK;0.3661193249044943;False;Granada|A-44|121.9|122.7;Granada|A-44|121.9|122.7|2024;v2 | Random Forest | Base;False
IMD_40051;2024;Granada;A-44;122.7;125.4;20562.0;Autopista_autovia;0.0800019453360568;True;;OK;0.5664686120277318;False;Granada|A-44|122.7|125.4;Granada|A-44|122.7|125.4|2024;v2 | Random Forest | Base;False
IMD_40052;2024;Granada;A-44;125.4;128.152;19384.0;Autopista_autovia;0.0965229054890631;True;;OK;0.5533670001142325;False;Granada|A-44|125.4|128.152;Granada|A-44|125.4|128.152|2024;v2 | Random Forest | Base;False
IMD_40053;2024;Granada;A-44;128.152;133.75;20248.0;Autopista_autovia;0.1000098775187672;True;;OK;0.7191878348238697;False;Granada|A-44|128.152|133.75;Granada|A-44|128.152|133.75|2024;v2 | Random Forest | Base;False
IMD_40054;2024;Granada;A-44;133.75;136.643;15264.0;Autopista_autovia;0.1261137316561844;True;;OK;0.38589554157285705;False;Granada|A-44|133.75|136.643;Granada|A-44|133.75|136.643|2024;v2 | Random Forest | Base;False
IMD_40055;2024;Granada;A-44;136.643;142.2;13117.0;Autopista_autovia;0.2932835251963101;True;;OK;0.5773888609661182;False;Granada|A-44|136.643|142.2;Granada|A-44|136.643|142.2|2024;v2 | Random Forest | Base;False
IMD_40056;2024;Granada;A-44;142.2;143.3;36297.0;Autopista_autovia;0.0660936165523321;True;;OK;0.44666223263082455;False;Granada|A-44|142.2|143.3;Granada|A-44|142.2|143.3|2024;v2 | Random Forest | Base;False
IMD_40057;2024;Granada;A-44;143.3;152.4;36297.0;Autopista_autovia;0.0660936165523321;True;;OK;0.7992202023321482;False;Granada|A-44|143.3|152.4;Granada|A-44|143.3|152.4|2024;v2 | Random Forest | Base;False
IMD_40058;2024;Granada;A-44;152.4;156.5;33651.0;Autopista_autovia;0.069537309441027;True;;OK;0.7686725010443438;False;Granada|A-44|152.4|156.5;Granada|A-44|152.4|156.5|2024;v2 | Random Forest | Base;False
IMD_40059;2024;Granada;A-44;156.5;159.646;33475.0;Autopista_autovia;0.0645855115758028;True;;OK;0.6881556479122017;False;Granada|A-44|156.5|159.646;Granada|A-44|156.5|159.646|2024;v2 | Random Forest | Base;False
IMD_40060;2024;Granada;A-44;159.646;163.5;31362.0;Autopista_autovia;0.0807027613034883;True;;OK;0.7539144022594563;False;Granada|A-44|159.646|163.5;Granada|A-44|159.646|163.5|2024;v2 | Random Forest | Base;False
IMD_40061;2024;Granada;A-44;163.5;166.3;30302.0;Autopista_autovia;0.0659032407101841;True;;OK;0.6646174548100716;False;Granada|A-44|163.5|166.3;Granada|A-44|163.5|166.3|2024;v2 | Random Forest | Base;False
IMD_40062;2024;Granada;A-44;166.3;175.1;30302.0;Autopista_autovia;0.0659032407101841;True;;OK;0.8383408249468642;False;Granada|A-44|166.3|175.1;Granada|A-44|166.3|175.1|2024;v2 | Random Forest | Base;False
IMD_40063;2024;Granada;A-44;175.1;181.2;26362.0;Autopista_autovia;0.0731355739321751;True;;OK;0.7733974595967501;False;Granada|A-44|175.1|181.2;Granada|A-44|175.1|181.2|2024;v2 | Random Forest | Base;False
IMD_40064;2024;Granada;A-44;181.2;183.98;26362.0;Autopista_autovia;0.0731355739321751;True;;OK;0.6665530215531517;False;Granada|A-44|181.2|183.98;Granada|A-44|181.2|183.98|2024;v2 | Random Forest | Base;False
IMD_40065;2024;Córdoba;A-45;0.0;15.4;23294.0;Autopista_autovia;0.1017858676053919;True;;OK;0.9691959708018386;False;Córdoba|A-45|0|15.4;Córdoba|A-45|0|15.4|2024;v2 | Random Forest | Base;False
IMD_40066;2024;Córdoba;A-45;15.4;26.6;21126.0;Autopista_autovia;0.1013443150620089;True;;OK;0.9613962783541392;False;Córdoba|A-45|15.4|26.6;Córdoba|A-45|15.4|26.6|2024;v2 | Random Forest | Base;False
IMD_40067;2024;Córdoba;A-45;26.6;36.9;17889.0;Autopista_autovia;0.1030242048186036;True;;OK;0.934826775410037;False;Córdoba|A-45|26.6|36.9;Córdoba|A-45|26.6|36.9|2024;v2 | Random Forest | Base;False
IMD_40068;2024;Córdoba;A-45;36.9;40.0;22578.0;Autopista_autovia;0.113783328904243;True;;OK;0.7297969822351463;False;Córdoba|A-45|36.9|40;Córdoba|A-45|36.9|40|2024;v2 | Random Forest | Base;False
IMD_40069;2024;Córdoba;A-45;40.0;43.5;18130.0;Autopista_autovia;0.105019305019305;True;;OK;0.684716454418586;False;Córdoba|A-45|40|43.5;Córdoba|A-45|40|43.5|2024;v2 | Random Forest | Base;False
IMD_40070;2024;Córdoba;A-45;43.5;48.2;18130.0;Autopista_autovia;0.105019305019305;True;;OK;0.8062834301310707;False;Córdoba|A-45|43.5|48.2;Córdoba|A-45|43.5|48.2|2024;v2 | Random Forest | Base;False
IMD_40071;2024;Córdoba;A-45;48.2;55.5;16598.0;Autopista_autovia;0.1039884323412459;True;;OK;0.8504578576393143;False;Córdoba|A-45|48.2|55.5;Córdoba|A-45|48.2|55.5|2024;v2 | Random Forest | Base;False
IMD_40072;2024;Córdoba;A-45;55.5;61.9;17039.0;Autopista_autovia;0.1152649803392217;True;;OK;0.8254319407576182;False;Córdoba|A-45|55.5|61.9;Córdoba|A-45|55.5|61.9|2024;v2 | Random Forest | Base;False
IMD_40073;2024;Córdoba;A-45;61.9;71.4;17039.0;Autopista_autovia;0.1152649803392217;True;;OK;0.8891851042228714;False;Córdoba|A-45|61.9|71.4;Córdoba|A-45|61.9|71.4|2024;v2 | Random Forest | Base;False
IMD_40074;2024;Córdoba;A-45;71.4;74.7;16328.0;Autopista_autovia;0.1275722684958353;True;;OK;0.6716744277155879;False;Córdoba|A-45|71.4|74.7;Córdoba|A-45|71.4|74.7|2024;v2 | Random Forest | Base;False
IMD_40075;2024;Córdoba;A-45;74.7;78.4;16782.0;Autopista_autovia;0.1189369562626623;True;;OK;0.7135392601217744;False;Córdoba|A-45|74.7|78.4;Córdoba|A-45|74.7|78.4|2024;v2 | Random Forest | Base;False
IMD_40076;2024;Córdoba;A-45;78.4;81.28;16782.0;Autopista_autovia;0.1189369562626623;True;;OK;0.6374962212769709;False;Córdoba|A-45|78.4|81.28;Córdoba|A-45|78.4|81.28|2024;v2 | Random Forest | Base;False
IMD_40077;2024;Málaga;A-45;81.28;86.2;16711.0;Autopista_autovia;0.1154329483573693;True;;OK;0.6615252565480633;False;Málaga|A-45|81.28|86.2;Málaga|A-45|81.28|86.2|2024;v2 | Random Forest | Base;False
IMD_40078;2024;Málaga;A-45;86.2;92.5;19193.0;Autopista_autovia;0.1468243630490283;True;;OK;0.6642363687673186;False;Málaga|A-45|86.2|92.5;Málaga|A-45|86.2|92.5|2024;v2 | Random Forest | Base;False
IMD_40079;2024;Málaga;A-45;92.5;98.0;15915.0;Autopista_autovia;0.133961671379202;True;;OK;0.5326657105214216;False;Málaga|A-45|92.5|98;Málaga|A-45|92.5|98|2024;v2 | Random Forest | Base;False
IMD_40080;2024;Málaga;A-45;98.0;98.6;15915.0;Autopista_autovia;0.133961671379202;True;;OK;0.23080802616592752;False;Málaga|A-45|98|98.6;Málaga|A-45|98|98.6|2024;v2 | Random Forest | Base;False
IMD_40081;2024;Málaga;A-45;98.6;101.6;26832.0;Autopista_autovia;0.110092426952892;True;;OK;0.597971936172098;False;Málaga|A-45|98.6|101.6;Málaga|A-45|98.6|101.6|2024;v2 | Random Forest | Base;False
IMD_40082;2024;Málaga;A-45;101.6;107.0;32500.0;Autopista_autovia;0.1189538461538461;True;;OK;0.8049699782561313;False;Málaga|A-45|101.6|107;Málaga|A-45|101.6|107|2024;v2 | Random Forest | Base;False
IMD_40083;2024;Málaga;A-45;107.0;114.2;32500.0;Autopista_autovia;0.1189538461538461;True;;OK;0.8895153573846312;False;Málaga|A-45|107|114.2;Málaga|A-45|107|114.2|2024;v2 | Random Forest | Base;False
IMD_40084;2024;Málaga;A-45;114.2;116.8;35089.0;Autopista_autovia;0.1304397389495283;True;;OK;0.6784462032208581;False;Málaga|A-45|114.2|116.8;Málaga|A-45|114.2|116.8|2024;v2 | Random Forest | Base;False
IMD_40085;2024;Málaga;A-45;116.8;122.2;35089.0;Autopista_autovia;0.1304397389495283;True;;OK;0.7555304751002891;False;Málaga|A-45|116.8|122.2;Málaga|A-45|116.8|122.2|2024;v2 | Random Forest | Base;False
IMD_40086;2024;Málaga;A-45;122.2;140.3;41205.0;Autopista_autovia;0.1167091372406261;True;;OK;0.8423014505087808;False;Málaga|A-45|122.2|140.3;Málaga|A-45|122.2|140.3|2024;v2 | Random Forest | Base;False
IMD_40087;2024;Málaga;A-45;140.3;142.13;44813.0;Autopista_autovia;0.0871845223484256;True;;OK;0.6502588648990907;False;Málaga|A-45|140.3|142.13;Málaga|A-45|140.3|142.13|2024;v2 | Random Forest | Base;False
IMD_40088;2024;Málaga;A-45;142.13;142.58;8067.0;Autopista_autovia;0.0626007189785546;True;;OK;0.29965009763839884;False;Málaga|A-45|142.13|142.58;Málaga|A-45|142.13|142.58|2024;v2 | Random Forest | Base;False
IMD_40089;2024;Cádiz;A-48;0.0;2.991;69559.0;Autopista_autovia;0.0423669115427191;True;;OK;0.830589609610846;False;Cádiz|A-48|0|2.991;Cádiz|A-48|0|2.991|2024;v2 | Random Forest | Base;False
IMD_40090;2024;Cádiz;A-48;2.991;7.5;40838.0;Autopista_autovia;0.051079876585533;True;;OK;0.8334067925849888;False;Cádiz|A-48|2.991|7.5;Cádiz|A-48|2.991|7.5|2024;v2 | Random Forest | Base;False
IMD_40091;2024;Cádiz;A-48;7.5;9.7;37754.0;Autopista_autovia;0.0533453408910314;True;;OK;0.7926633648632848;False;Cádiz|A-48|7.5|9.7;Cádiz|A-48|7.5|9.7|2024;v2 | Random Forest | Base;False
IMD_40092;2024;Cádiz;A-48;9.7;15.2;27315.0;Autopista_autovia;0.0490939044481054;True;;OK;0.8073749043378351;False;Cádiz|A-48|9.7|15.2;Cádiz|A-48|9.7|15.2|2024;v2 | Random Forest | Base;False
IMD_40093;2024;Cádiz;A-48;15.2;19.2;18715.0;Autopista_autovia;0.0542345711995725;True;;OK;0.6824483469529378;False;Cádiz|A-48|15.2|19.2;Cádiz|A-48|15.2|19.2|2024;v2 | Random Forest | Base;False
IMD_40094;2024;Cádiz;A-48;19.2;29.7;18715.0;Autopista_autovia;0.0542345711995725;True;;OK;0.8458670465002595;False;Cádiz|A-48|19.2|29.7;Cádiz|A-48|19.2|29.7|2024;v2 | Random Forest | Base;False
IMD_40095;2024;Cádiz;A-48;29.7;35.8;13884.0;Autopista_autovia;0.0614376260443676;True;;OK;0.6888694013320898;False;Cádiz|A-48|29.7|35.8;Cádiz|A-48|29.7|35.8|2024;v2 | Random Forest | Base;False
IMD_40096;2024;Cádiz;A-48;35.8;36.36;13884.0;Autopista_autovia;0.0614376260443676;True;;OK;0.27393805497249796;False;Cádiz|A-48|35.8|36.36;Cádiz|A-48|35.8|36.36|2024;v2 | Random Forest | Base;False
IMD_40097;2024;Sevilla;A-49;0.0;2.2;129884.0;Autopista_autovia;0.0458024083027932;True;;OK;0.9140029001937975;False;Sevilla|A-49|0|2.2;Sevilla|A-49|0|2.2|2024;v2 | Random Forest | Base;False
IMD_40098;2024;Sevilla;A-49;2.2;3.2;124779.0;Autopista_autovia;0.0539594002195882;True;;OK;0.9263283710223993;False;Sevilla|A-49|2.2|3.2;Sevilla|A-49|2.2|3.2|2024;v2 | Random Forest | Base;False
IMD_40099;2024;Sevilla;A-49;3.2;5.2;114214.0;Autopista_autovia;0.0543891291785595;True;;OK;0.9658754417863383;False;Sevilla|A-49|3.2|5.2;Sevilla|A-49|3.2|5.2|2024;v2 | Random Forest | Base;False
IMD_40100;2024;Sevilla;A-49;5.2;6.7;86768.0;Autopista_autovia;0.0661649456020652;True;;OK;0.9108481015109091;False;Sevilla|A-49|5.2|6.7;Sevilla|A-49|5.2|6.7|2024;v2 | Random Forest | Base;False
IMD_40101;2024;Sevilla;A-49;6.7;10.8;85534.0;Autopista_autovia;0.0715621857974606;True;;OK;0.9578778230191288;False;Sevilla|A-49|6.7|10.8;Sevilla|A-49|6.7|10.8|2024;v2 | Random Forest | Base;False
IMD_40102;2024;Sevilla;A-49;10.8;13.4;63264.0;Autopista_autovia;0.0861627465857359;True;;OK;0.9483653437889743;False;Sevilla|A-49|10.8|13.4;Sevilla|A-49|10.8|13.4|2024;v2 | Random Forest | Base;False
IMD_40103;2024;Sevilla;A-49;13.4;16.2;63264.0;Autopista_autovia;0.0861627465857359;True;;OK;0.9498603257227665;False;Sevilla|A-49|13.4|16.2;Sevilla|A-49|13.4|16.2|2024;v2 | Random Forest | Base;False
IMD_40104;2024;Sevilla;A-49;16.2;22.9;43808.0;Autopista_autovia;0.1076743973703433;True;;OK;0.9643569584240782;False;Sevilla|A-49|16.2|22.9;Sevilla|A-49|16.2|22.9|2024;v2 | Random Forest | Base;False
IMD_40105;2024;Sevilla;A-49;22.9;27.7;43808.0;Autopista_autovia;0.1076743973703433;True;;OK;0.9506599421827266;False;Sevilla|A-49|22.9|27.7;Sevilla|A-49|22.9|27.7|2024;v2 | Random Forest | Base;False
IMD_40106;2024;Sevilla;A-49;27.7;31.55;43808.0;Autopista_autovia;0.1076743973703433;True;;OK;0.9102312181597801;False;Sevilla|A-49|27.7|31.55;Sevilla|A-49|27.7|31.55|2024;v2 | Random Forest | Base;False
IMD_40107;2024;Huelva;A-49;31.55;33.5;35799.0;Autopista_autovia;0.1301991675745132;True;;OK;0.7469243778245925;False;Huelva|A-49|31.55|33.5;Huelva|A-49|31.55|33.5|2024;v2 | Random Forest | Base;False
IMD_40108;2024;Huelva;A-49;33.5;47.5;37999.0;Autopista_autovia;0.1043974841443195;True;;OK;0.9742814018784266;False;Huelva|A-49|33.5|47.5;Huelva|A-49|33.5|47.5|2024;v2 | Random Forest | Base;False
